,Total,Utility_Gas,BottledTankLPGas,Electricity,Fuel,Coal,Wood,Solar,Other,state,county
1140,8152.0,0.0,74.0,347.0,0.0,0.0,0.0,0.0,12.0,72,017
1141,8829.0,0.0,84.0,794.0,0.0,16.0,0.0,31.0,0.0,72,019
1142,16211.0,9.0,295.0,905.0,0.0,0.0,0.0,28.0,0.0,72,023
1143,48446.0,0.0,329.0,6458.0,0.0,0.0,0.0,252.0,0.0,72,025
1144,11349.0,9.0,73.0,641.0,0.0,0.0,0.0,17.0,0.0,72,027
1145,61898.0,50.0,404.0,12141.0,28.0,0.0,0.0,265.0,18.0,72,031
1146,8773.0,10.0,100.0,1179.0,0.0,0.0,0.0,48.0,0.0,72,033
1147,4261.0,20.0,57.0,252.0,0.0,0.0,0.0,41.0,37.0,72,037
1148,5813.0,0.0,22.0,428.0,0.0,0.0,0.0,0.0,0.0,72,039
1149,13199.0,9.0,84.0,799.0,0.0,0.0,0.0,18.0,6.0,72,043
1150,5264.0,0.0,91.0,321.0,0.0,0.0,0.0,8.0,0.0,72,045
1151,514.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,72,049
1152,11842.0,0.0,103.0,1306.0,0.0,0.0,0.0,122.0,0.0,72,051
1153,4268.0,23.0,35.0,137.0,0.0,0.0,0.0,14.0,0.0,72,054
1154,5623.0,11.0,67.0,367.0,0.0,0.0,0.0,5.0,4.0,72,055
1155,14215.0,20.0,147.0,1632.0,0.0,0.0,0.0,92.0,17.0,72,057
1156,31465.0,46.0,204.0,5486.0,0.0,0.0,0.0,254.0,0.0,72,061
1157,14675.0,0.0,67.0,1767.0,0.0,0.0,0.0,71.0,0.0,72,063
1158,6291.0,0.0,84.0,654.0,4.0,0.0,9.0,20.0,0.0,72,067
1159,17816.0,0.0,158.0,1540.0,0.0,0.0,0.0,63.0,19.0,72,069
1160,5017.0,0.0,16.0,277.0,0.0,0.0,0.0,0.0,0.0,72,073
1161,15479.0,7.0,124.0,754.0,0.0,0.0,0.0,42.0,0.0,72,075
1162,7933.0,0.0,122.0,603.0,0.0,0.0,0.0,37.0,10.0,72,079
1163,10119.0,0.0,41.0,393.0,0.0,0.0,0.0,0.0,0.0,72,081
1164,2725.0,4.0,20.0,86.0,0.0,0.0,0.0,17.0,27.0,72,083
1165,12143.0,0.0,133.0,445.0,0.0,0.0,0.0,46.0,0.0,72,085
1166,8734.0,0.0,105.0,642.0,0.0,0.0,25.0,0.0,0.0,72,087
1167,6660.0,0.0,58.0,454.0,0.0,0.0,0.0,0.0,12.0,72,089
1168,14815.0,10.0,44.0,1029.0,0.0,0.0,0.0,30.0,0.0,72,091
1169,1873.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,72,093
1170,3893.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,72,095
1171,29542.0,27.0,432.0,3573.0,0.0,0.0,0.0,144.0,0.0,72,097
1172,13482.0,30.0,135.0,556.0,0.0,0.0,0.0,10.0,0.0,72,099
1173,9691.0,0.0,84.0,419.0,0.0,0.0,0.0,62.0,25.0,72,101
1174,8276.0,0.0,20.0,253.0,41.0,0.0,0.0,0.0,0.0,72,103
1175,8453.0,0.0,137.0,451.0,0.0,0.0,0.0,30.0,0.0,72,105
1176,6924.0,0.0,58.0,346.0,0.0,0.0,0.0,26.0,0.0,72,107
1177,6101.0,0.0,26.0,219.0,0.0,0.0,0.0,11.0,0.0,72,109
1178,6855.0,11.0,50.0,461.0,0.0,0.0,0.0,15.0,0.0,72,111
1179,52439.0,54.0,411.0,8108.0,0.0,0.0,11.0,318.0,34.0,72,113
1180,8229.0,0.0,50.0,307.0,0.0,0.0,0.0,0.0,0.0,72,115
1181,8273.0,662.0,670.0,6762.0,21.0,27.0,38.0,13.0,0.0,13,107
1182,11174.0,393.0,4240.0,5768.0,312.0,0.0,456.0,0.0,0.0,13,111
1183,40792.0,26702.0,1943.0,11735.0,33.0,0.0,165.0,0.0,8.0,13,113
1184,80319.0,54204.0,3119.0,22171.0,129.0,6.0,424.0,0.0,123.0,13,117
1185,427379.0,221575.0,5516.0,196838.0,367.0,24.0,318.0,47.0,535.0,13,121
1186,12423.0,905.0,5523.0,5107.0,170.0,0.0,615.0,0.0,29.0,13,123
1187,34191.0,3417.0,418.0,29710.0,36.0,0.0,179.0,0.0,12.0,13,127
1188,20446.0,3899.0,2173.0,13866.0,12.0,0.0,344.0,0.0,20.0,13,129
1189,7371.0,812.0,1074.0,5137.0,50.0,0.0,232.0,4.0,11.0,13,133
1190,299683.0,190966.0,4435.0,102206.0,552.0,0.0,466.0,0.0,301.0,13,135
1191,65555.0,18466.0,2220.0,43912.0,72.0,0.0,608.0,0.0,20.0,13,139
1192,11454.0,2571.0,2481.0,6100.0,2.0,0.0,251.0,0.0,2.0,13,143
1193,12429.0,1127.0,1170.0,9873.0,0.0,0.0,252.0,0.0,0.0,13,145
1194,10271.0,1474.0,1044.0,7429.0,0.0,0.0,228.0,0.0,57.0,13,147
1195,4649.0,371.0,1772.0,2238.0,5.0,4.0,237.0,0.0,0.0,13,149
1196,78204.0,38811.0,2217.0,36819.0,93.0,0.0,124.0,11.0,5.0,13,151
1197,58042.0,7292.0,656.0,49451.0,54.0,0.0,273.0,13.0,15.0,13,153
1198,3477.0,142.0,104.0,3112.0,0.0,0.0,77.0,0.0,0.0,13,155
1199,24268.0,3979.0,1429.0,18023.0,0.0,16.0,571.0,6.0,26.0,13,157
1200,5326.0,721.0,734.0,3715.0,24.0,0.0,122.0,0.0,4.0,13,159
1201,5139.0,259.0,131.0,4749.0,0.0,0.0,0.0,0.0,0.0,13,161
1202,5583.0,917.0,723.0,3819.0,0.0,0.0,107.0,0.0,0.0,13,163
1203,3392.0,225.0,240.0,2837.0,55.0,0.0,16.0,0.0,0.0,13,165
1204,3483.0,265.0,556.0,2611.0,0.0,0.0,24.0,0.0,0.0,13,167
1205,10914.0,1956.0,998.0,7735.0,30.0,0.0,186.0,0.0,0.0,13,169
1206,6658.0,1179.0,1025.0,4196.0,67.0,0.0,167.0,0.0,0.0,13,171
1207,3825.0,99.0,161.0,3540.0,0.0,0.0,0.0,0.0,0.0,13,173
1208,17159.0,852.0,690.0,15418.0,0.0,0.0,65.0,28.0,18.0,13,175
1209,10550.0,178.0,555.0,9666.0,5.0,0.0,65.0,0.0,0.0,13,177
1210,24053.0,2089.0,894.0,20508.0,14.0,0.0,186.0,8.0,89.0,13,179
1211,3277.0,101.0,777.0,2153.0,13.0,0.0,210.0,0.0,19.0,13,181
1212,6006.0,141.0,244.0,5515.0,0.0,0.0,84.0,0.0,0.0,13,183
1213,11866.0,864.0,2746.0,7737.0,0.0,0.0,441.0,0.0,15.0,13,187
1214,6343.0,252.0,225.0,5773.0,0.0,0.0,54.0,0.0,0.0,13,191
1215,4648.0,466.0,904.0,3141.0,0.0,0.0,64.0,0.0,0.0,13,193
1216,3423.0,67.0,593.0,2717.0,0.0,0.0,28.0,0.0,8.0,13,197
1217,8255.0,761.0,1701.0,5531.0,35.0,0.0,108.0,0.0,0.0,13,199
1218,8018.0,810.0,512.0,6575.0,0.0,0.0,68.0,0.0,0.0,13,205
1219,3061.0,140.0,200.0,2681.0,3.0,0.0,26.0,0.0,0.0,13,209
1220,7040.0,949.0,627.0,5162.0,11.0,0.0,219.0,0.0,39.0,13,211
1221,73648.0,31207.0,1409.0,40288.0,93.0,0.0,85.0,17.0,37.0,13,215
1222,37543.0,11460.0,1624.0,23981.0,9.0,0.0,224.0,0.0,100.0,13,217
1223,5477.0,602.0,924.0,3568.0,10.0,0.0,329.0,12.0,4.0,13,221
1224,54993.0,29568.0,2852.0,21572.0,46.0,0.0,345.0,0.0,100.0,13,223
1225,12129.0,2378.0,3333.0,5907.0,107.0,0.0,257.0,0.0,74.0,13,227
1226,6163.0,522.0,1148.0,4230.0,0.0,0.0,229.0,0.0,34.0,13,231
1227,15425.0,4391.0,2142.0,8428.0,56.0,0.0,368.0,0.0,9.0,13,233
1228,9457.0,723.0,924.0,7689.0,0.0,0.0,29.0,0.0,17.0,13,237
1229,958.0,16.0,282.0,655.0,0.0,0.0,5.0,0.0,0.0,13,239
1230,2704.0,284.0,365.0,1963.0,13.0,0.0,6.0,0.0,0.0,13,243
1231,31465.0,16247.0,880.0,14057.0,9.0,0.0,130.0,0.0,0.0,13,247
1232,1861.0,79.0,493.0,1201.0,0.0,0.0,79.0,0.0,0.0,13,249
1233,3364.0,158.0,84.0,3086.0,0.0,0.0,16.0,0.0,0.0,13,253
1234,25693.0,10158.0,3496.0,11795.0,21.0,0.0,141.0,0.0,30.0,13,255
1235,1845.0,302.0,523.0,990.0,0.0,0.0,26.0,0.0,0.0,13,259
1236,11419.0,1572.0,690.0,9067.0,0.0,0.0,57.0,0.0,0.0,13,261
1237,662.0,118.0,126.0,356.0,12.0,0.0,45.0,0.0,0.0,13,265
1238,3623.0,338.0,820.0,2358.0,0.0,0.0,65.0,0.0,30.0,13,269
1239,4481.0,289.0,292.0,3895.0,0.0,0.0,5.0,0.0,0.0,13,271
1240,17750.0,1641.0,486.0,15372.0,28.0,0.0,46.0,0.0,13.0,13,275
1241,170398.0,77964.0,1041.0,90538.0,30.0,23.0,51.0,111.0,15.0,22,051
1242,92476.0,19310.0,597.0,72179.0,21.0,0.0,41.0,41.0,20.0,22,055
1243,36645.0,11849.0,180.0,24329.0,0.0,0.0,52.0,14.0,35.0,22,057
1244,4868.0,1307.0,429.0,3018.0,1.0,0.0,73.0,0.0,0.0,22,059
1245,17861.0,7823.0,638.0,9057.0,48.0,0.0,253.0,0.0,0.0,22,061
1246,48690.0,13159.0,1001.0,34010.0,0.0,0.0,308.0,17.0,3.0,22,063
1247,3729.0,1367.0,340.0,1994.0,15.0,0.0,0.0,0.0,4.0,22,065
1248,9738.0,3163.0,579.0,5774.0,88.0,0.0,122.0,0.0,9.0,22,067
1249,14324.0,2520.0,727.0,10803.0,22.0,0.0,194.0,0.0,26.0,22,069
1250,154826.0,55034.0,791.0,95821.0,28.0,26.0,26.0,2196.0,83.0,22,071
1251,56956.0,18038.0,766.0,37638.0,35.0,0.0,250.0,12.0,0.0,22,073
1252,8600.0,3416.0,86.0,5052.0,0.0,0.0,0.0,0.0,0.0,22,075
1253,9056.0,4663.0,117.0,4166.0,0.0,0.0,56.0,19.0,0.0,22,077
1254,49075.0,13916.0,1190.0,33448.0,0.0,0.0,292.0,0.0,97.0,22,079
1255,3282.0,1221.0,317.0,1628.0,0.0,0.0,116.0,0.0,0.0,22,081
1256,7563.0,1592.0,620.0,5198.0,25.0,0.0,44.0,0.0,57.0,22,083
1257,9370.0,1420.0,559.0,7120.0,10.0,2.0,206.0,15.0,0.0,22,085
1258,15165.0,7235.0,198.0,7682.0,6.0,0.0,0.0,6.0,0.0,22,087
1259,19308.0,7845.0,54.0,11318.0,0.0,16.0,29.0,9.0,0.0,22,089
1260,3885.0,423.0,600.0,2724.0,0.0,0.0,131.0,0.0,0.0,22,091
1261,7907.0,2990.0,10.0,4887.0,0.0,0.0,0.0,18.0,0.0,22,093
1262,15251.0,3469.0,167.0,11596.0,0.0,0.0,0.0,1.0,0.0,22,095
1263,30496.0,10380.0,513.0,19476.0,0.0,0.0,71.0,0.0,0.0,22,097
1264,19655.0,3253.0,231.0,16134.0,0.0,0.0,0.0,0.0,11.0,22,099
1265,95054.0,32481.0,2452.0,59206.0,0.0,0.0,267.0,151.0,222.0,22,103
1266,48548.0,9588.0,1249.0,36991.0,21.0,0.0,554.0,27.0,15.0,22,105
1267,40374.0,12870.0,197.0,26514.0,348.0,0.0,44.0,14.0,4.0,22,109
1268,22180.0,5035.0,449.0,16394.0,0.0,0.0,60.0,28.0,8.0,22,113
1269,17516.0,2359.0,757.0,14057.0,6.0,0.0,84.0,3.0,28.0,22,115
1270,16320.0,8726.0,621.0,6854.0,13.0,0.0,106.0,0.0,0.0,22,119
1271,9610.0,4027.0,47.0,5527.0,0.0,0.0,0.0,0.0,0.0,22,121
1272,4202.0,732.0,295.0,3167.0,0.0,0.0,8.0,0.0,0.0,22,125
1273,5361.0,1211.0,271.0,3739.0,3.0,0.0,128.0,0.0,0.0,22,127
1274,128122.0,85139.0,3936.0,25095.0,9879.0,185.0,1956.0,123.0,834.0,36,001
1275,510135.0,242114.0,11745.0,61500.0,169331.0,641.0,53.0,314.0,7111.0,36,005
1276,79528.0,48375.0,6071.0,12262.0,8656.0,517.0,2359.0,20.0,776.0,36,007
1277,30870.0,15126.0,4435.0,3516.0,4396.0,429.0,2097.0,14.0,718.0,36,011
1278,53625.0,35367.0,4801.0,8164.0,1385.0,88.0,2525.0,25.0,907.0,36,013
1279,20834.0,3304.0,2942.0,3557.0,7016.0,699.0,2611.0,16.0,598.0,36,017
1280,31557.0,3595.0,1878.0,10048.0,13083.0,83.0,2366.0,28.0,353.0,36,019
1281,17980.0,9101.0,1836.0,2257.0,2427.0,507.0,1493.0,27.0,268.0,36,023
1282,18930.0,2367.0,2557.0,2162.0,8113.0,282.0,3014.0,21.0,372.0,36,025
1283,392910.0,346292.0,7232.0,29192.0,4609.0,144.0,2350.0,104.0,1983.0,36,029
1284,18880.0,1359.0,2280.0,2593.0,9444.0,202.0,2584.0,7.0,317.0,36,033
1285,22406.0,8410.0,2539.0,2180.0,6634.0,97.0,1902.0,22.0,466.0,36,035
1286,17681.0,1776.0,2609.0,2392.0,9141.0,45.0,1213.0,25.0,446.0,36,039
1287,1416.0,23.0,333.0,86.0,690.0,1.0,260.0,3.0,20.0,36,041
1288,43046.0,17639.0,6350.0,8719.0,6606.0,41.0,2711.0,11.0,661.0,36,045
1289,972314.0,747427.0,24855.0,88351.0,79187.0,420.0,330.0,696.0,12462.0,36,047
1290,24496.0,12095.0,3786.0,3395.0,2733.0,273.0,1694.0,27.0,427.0,36,051
1291,25959.0,10712.0,3356.0,3126.0,6143.0,583.0,1663.0,15.0,342.0,36,053
1292,19621.0,9036.0,1366.0,2182.0,5063.0,267.0,1054.0,19.0,419.0,36,057
1293,449967.0,265836.0,8784.0,26767.0,144064.0,93.0,462.0,774.0,1994.0,36,059
1294,90022.0,70051.0,4731.0,8783.0,4186.0,89.0,1306.0,27.0,541.0,36,063
1295,90675.0,52566.0,5976.0,12154.0,14531.0,307.0,3350.0,134.0,1169.0,36,065
1296,45711.0,26247.0,5775.0,7045.0,3598.0,402.0,1759.0,56.0,679.0,36,069
1297,130428.0,63129.0,8049.0,15871.0,39529.0,229.0,2064.0,145.0,983.0,36,071
1298,46597.0,19718.0,9181.0,6361.0,5139.0,550.0,4654.0,69.0,788.0,36,075
1299,15584.0,3.0,107.0,1160.0,0.0,14.0,0.0,78.0,0.0,72,119
1300,7063.0,0.0,108.0,861.0,8.0,0.0,9.0,28.0,0.0,72,121
1301,11550.0,0.0,109.0,851.0,0.0,0.0,0.0,39.0,0.0,72,125
1302,145066.0,242.0,1303.0,27816.0,41.0,0.0,18.0,521.0,56.0,72,127
1303,13676.0,25.0,68.0,626.0,0.0,0.0,0.0,36.0,0.0,72,129
1304,7368.0,6.0,43.0,461.0,0.0,0.0,0.0,40.0,0.0,72,133
1305,22413.0,39.0,289.0,2435.0,0.0,0.0,0.0,122.0,19.0,72,135
1306,23805.0,23.0,142.0,3216.0,9.0,0.0,0.0,89.0,11.0,72,139
1307,10087.0,0.0,117.0,522.0,0.0,0.0,0.0,38.0,10.0,72,141
1308,19343.0,28.0,191.0,1473.0,0.0,10.0,0.0,47.0,0.0,72,145
1309,2405.0,0.0,10.0,56.0,14.0,0.0,0.0,0.0,0.0,72,147
1310,7932.0,5.0,84.0,576.0,0.0,0.0,0.0,0.0,9.0,72,149
1311,11654.0,0.0,254.0,1288.0,0.0,0.0,0.0,56.0,0.0,72,153
1312,16555.0,3123.0,1003.0,12045.0,0.0,0.0,287.0,0.0,0.0,48,001
1313,31368.0,7054.0,1469.0,22112.0,4.0,0.0,510.0,29.0,36.0,48,005
1314,9917.0,2098.0,523.0,7127.0,0.0,0.0,0.0,0.0,23.0,48,007
1315,720.0,333.0,28.0,326.0,28.0,0.0,5.0,0.0,0.0,48,011
1316,15798.0,1537.0,980.0,13092.0,8.0,0.0,61.0,0.0,21.0,48,013
1317,2056.0,1303.0,97.0,565.0,48.0,0.0,8.0,0.0,35.0,48,017
1318,8697.0,470.0,979.0,6923.0,0.0,0.0,277.0,14.0,21.0,48,019
1319,1621.0,897.0,127.0,569.0,0.0,0.0,12.0,0.0,0.0,48,023
1320,8499.0,1360.0,493.0,6551.0,6.0,0.0,50.0,0.0,19.0,48,025
1321,644561.0,203053.0,5487.0,429323.0,364.0,27.0,436.0,1219.0,442.0,48,029
1322,4665.0,88.0,783.0,3627.0,0.0,0.0,134.0,20.0,7.0,48,031
1323,7255.0,1448.0,834.0,4776.0,6.0,6.0,181.0,2.0,2.0,48,035
1324,124184.0,56530.0,4923.0,60908.0,298.0,0.0,199.0,9.0,242.0,48,039
1325,81514.0,28056.0,2649.0,50139.0,0.0,20.0,195.0,0.0,49.0,48,041
1326,588.0,313.0,38.0,196.0,5.0,0.0,0.0,0.0,36.0,48,045
1327,2475.0,464.0,59.0,1798.0,83.0,0.0,0.0,38.0,0.0,48,047
1328,6931.0,787.0,834.0,5185.0,0.0,0.0,119.0,0.0,6.0,48,051
1329,17384.0,1814.0,1835.0,13195.0,0.0,0.0,359.0,113.0,26.0,48,053
1330,8027.0,2175.0,503.0,5231.0,0.0,0.0,0.0,0.0,0.0,48,057
1331,5372.0,1121.0,463.0,3592.0,0.0,0.0,69.0,18.0,109.0,48,059
1332,4460.0,1067.0,235.0,3052.0,0.0,0.0,101.0,0.0,0.0,48,063
1333,2332.0,1510.0,49.0,679.0,77.0,0.0,15.0,0.0,2.0,48,065
1334,2557.0,1447.0,60.0,970.0,68.0,0.0,12.0,0.0,0.0,48,069
1335,14266.0,4353.0,875.0,9012.0,0.0,0.0,1.0,0.0,3.0,48,071
1336,2308.0,1384.0,99.0,768.0,0.0,0.0,35.0,0.0,0.0,48,075
1337,4159.0,994.0,797.0,2271.0,16.0,0.0,60.0,0.0,9.0,48,077
1338,1625.0,474.0,214.0,907.0,0.0,0.0,19.0,0.0,5.0,48,081
1339,3492.0,1385.0,540.0,1503.0,0.0,0.0,47.0,0.0,12.0,48,083
1340,1029.0,579.0,57.0,393.0,0.0,0.0,0.0,0.0,0.0,48,087
1341,7442.0,1500.0,1086.0,4711.0,6.0,42.0,80.0,13.0,0.0,48,089
1342,54586.0,7374.0,3534.0,43054.0,51.0,0.0,144.0,51.0,108.0,48,091
1343,5416.0,1258.0,698.0,3197.0,11.0,0.0,205.0,0.0,19.0,48,093
1344,876.0,198.0,141.0,523.0,1.0,0.0,9.0,0.0,4.0,48,095
1345,15530.0,3664.0,1707.0,9840.0,0.0,0.0,199.0,20.0,53.0,48,097
1346,22324.0,4878.0,1063.0,15991.0,0.0,0.0,261.0,26.0,50.0,48,099
1347,5430.0,0.0,75.0,239.0,0.0,0.0,0.0,0.0,0.0,72,117
1348,703.0,367.0,36.0,286.0,0.0,0.0,14.0,0.0,0.0,48,101
1349,1500.0,595.0,15.0,877.0,0.0,0.0,0.0,0.0,0.0,48,103
1350,1394.0,366.0,113.0,915.0,0.0,0.0,0.0,0.0,0.0,48,105
1351,2107.0,1068.0,90.0,934.0,6.0,0.0,0.0,0.0,9.0,48,107
1352,668.0,349.0,71.0,205.0,0.0,0.0,0.0,0.0,43.0,48,109
1353,2344.0,1403.0,56.0,868.0,0.0,0.0,6.0,0.0,0.0,48,111
1354,945996.0,346538.0,7340.0,585133.0,462.0,18.0,475.0,834.0,671.0,48,113
1355,4430.0,2859.0,173.0,1368.0,19.0,0.0,6.0,0.0,3.0,48,115
1356,6053.0,3623.0,96.0,2079.0,228.0,0.0,14.0,0.0,0.0,48,117
1357,2066.0,525.0,267.0,1241.0,0.0,0.0,33.0,0.0,0.0,48,119
1358,23027.0,12492.0,3670.0,4435.0,574.0,7.0,1492.0,0.0,265.0,39,083
1359,64466.0,41626.0,5884.0,13117.0,1314.0,0.0,1807.0,15.0,589.0,39,089
1360,181472.0,137687.0,4591.0,36667.0,426.0,69.0,831.0,35.0,589.0,39,095
1361,98869.0,77851.0,2395.0,13096.0,2477.0,94.0,733.0,31.0,982.0,39,099
1362,9090.0,2423.0,1231.0,4555.0,69.0,18.0,604.0,0.0,186.0,39,105
1363,5854.0,3215.0,825.0,991.0,351.0,0.0,338.0,0.0,134.0,39,111
1364,13064.0,2787.0,4314.0,3635.0,697.0,0.0,1305.0,11.0,162.0,39,117
1365,18240.0,10399.0,2868.0,3723.0,274.0,0.0,292.0,0.0,621.0,39,123
1366,19808.0,9786.0,3223.0,5265.0,666.0,10.0,447.0,0.0,358.0,39,129
1367,5006.0,178.0,1965.0,2518.0,45.0,0.0,265.0,0.0,35.0,13,281
1368,2395.0,120.0,232.0,1978.0,0.0,0.0,54.0,0.0,0.0,13,283
1369,3208.0,618.0,233.0,2313.0,0.0,0.0,0.0,0.0,0.0,13,287
1370,10231.0,153.0,4627.0,4550.0,73.0,0.0,778.0,0.0,17.0,13,291
1371,10399.0,3111.0,1589.0,5532.0,0.0,0.0,59.0,0.0,25.0,13,293
1372,32094.0,8201.0,980.0,22370.0,0.0,0.0,400.0,0.0,12.0,13,297
1373,13657.0,770.0,264.0,12371.0,10.0,0.0,95.0,0.0,0.0,13,299
1374,7719.0,1494.0,1073.0,5060.0,27.0,0.0,26.0,0.0,2.0,13,303
1375,1115.0,41.0,286.0,754.0,5.0,0.0,29.0,0.0,0.0,13,307
1376,1774.0,104.0,78.0,1542.0,0.0,0.0,46.0,0.0,0.0,13,309
1377,36412.0,2300.0,1681.0,31923.0,44.0,0.0,199.0,4.0,155.0,13,313
1378,2542.0,49.0,284.0,2182.0,10.0,0.0,10.0,0.0,0.0,13,315
1379,3301.0,557.0,421.0,2224.0,2.0,0.0,83.0,0.0,5.0,13,319
1380,71747.0,549.0,2992.0,13602.0,38.0,13.0,830.0,1939.0,234.0,15,001
1381,316928.0,10170.0,2543.0,121043.0,129.0,100.0,87.0,12614.0,172.0,15,003
1382,306.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15,005
1383,23331.0,576.0,881.0,4506.0,11.0,0.0,26.0,466.0,39.0,15,007
1384,55620.0,676.0,1263.0,17062.0,35.0,37.0,452.0,3154.0,45.0,15,009
1385,179708.0,129097.0,2539.0,44660.0,353.0,39.0,1978.0,138.0,392.0,16,001
1386,1726.0,13.0,210.0,607.0,150.0,0.0,716.0,0.0,30.0,16,003
1387,31669.0,18758.0,1745.0,9904.0,259.0,50.0,666.0,23.0,200.0,16,005
1388,2455.0,955.0,608.0,474.0,9.0,10.0,370.0,0.0,29.0,16,007
1389,3564.0,61.0,213.0,1485.0,452.0,0.0,1293.0,2.0,47.0,16,009
1390,15612.0,6366.0,1877.0,6057.0,285.0,4.0,845.0,1.0,111.0,16,011
1391,8318.0,3952.0,150.0,3475.0,10.0,0.0,509.0,117.0,89.0,16,013
1392,3351.0,76.0,455.0,1382.0,42.0,0.0,1275.0,0.0,111.0,16,015
1393,17998.0,4015.0,1821.0,5590.0,447.0,0.0,5627.0,12.0,313.0,16,017
1394,40946.0,22370.0,1466.0,15853.0,252.0,16.0,612.0,29.0,229.0,16,019
1395,4596.0,1690.0,328.0,1291.0,4.0,0.0,1173.0,0.0,63.0,16,021
1396,966.0,23.0,171.0,413.0,42.0,0.0,287.0,0.0,18.0,16,023
1397,391.0,9.0,68.0,210.0,17.0,0.0,84.0,0.0,3.0,16,025
1398,75494.0,44103.0,2708.0,24234.0,896.0,0.0,2615.0,15.0,669.0,16,027
1399,2562.0,1483.0,468.0,430.0,19.0,0.0,157.0,0.0,4.0,16,029
1400,7832.0,2031.0,358.0,4777.0,135.0,0.0,387.0,11.0,68.0,16,031
1401,332.0,0.0,103.0,64.0,15.0,0.0,137.0,0.0,13.0,16,033
1402,1889.0,75.0,165.0,1158.0,11.0,0.0,438.0,0.0,42.0,16,037
1403,4432.0,1371.0,2003.0,824.0,81.0,1.0,122.0,0.0,26.0,16,041
1404,4464.0,1011.0,1134.0,1292.0,154.0,11.0,826.0,0.0,28.0,16,043
1405,5615.0,973.0,339.0,3588.0,122.0,0.0,565.0,0.0,13.0,16,047
1406,6462.0,80.0,654.0,2214.0,683.0,0.0,2679.0,22.0,102.0,16,049
1407,8004.0,2474.0,424.0,4454.0,233.0,5.0,328.0,8.0,77.0,16,053
1408,15737.0,4910.0,759.0,7663.0,320.0,6.0,1819.0,0.0,153.0,16,057
1409,3717.0,118.0,622.0,1771.0,43.0,0.0,1090.0,0.0,73.0,16,059
1410,1804.0,433.0,122.0,945.0,24.0,4.0,214.0,21.0,37.0,16,063
1411,11858.0,7070.0,584.0,3700.0,34.0,10.0,387.0,0.0,10.0,16,065
1412,16548.0,7880.0,210.0,6601.0,524.0,9.0,1104.0,3.0,141.0,16,069
1413,4429.0,315.0,504.0,2623.0,97.0,0.0,657.0,7.0,213.0,16,073
1414,14868.0,1788.0,500.0,12429.0,5.0,0.0,61.0,0.0,3.0,13,277
1415,9086.0,3473.0,577.0,3750.0,182.0,0.0,928.0,0.0,172.0,16,075
1416,5436.0,2837.0,55.0,1543.0,75.0,5.0,789.0,0.0,107.0,16,079
1417,4290.0,110.0,1783.0,1397.0,183.0,0.0,686.0,0.0,131.0,16,081
1418,3920.0,61.0,944.0,1603.0,91.0,0.0,1178.0,0.0,36.0,16,085
1419,4263.0,1637.0,272.0,1679.0,70.0,0.0,475.0,0.0,117.0,16,087
1420,2252.0,738.0,373.0,1082.0,0.0,0.0,45.0,0.0,0.0,17,003
1421,18799.0,15155.0,1211.0,2230.0,40.0,0.0,50.0,0.0,113.0,17,007
1422,2090.0,842.0,573.0,622.0,0.0,0.0,37.0,0.0,0.0,17,009
1423,1661.0,480.0,643.0,369.0,0.0,0.0,169.0,0.0,0.0,17,013
1424,6511.0,3960.0,1411.0,807.0,69.0,0.0,175.0,3.0,23.0,17,015
1425,83059.0,48206.0,3430.0,30094.0,143.0,17.0,108.0,22.0,564.0,17,019
1426,6726.0,3082.0,1917.0,1309.0,0.0,0.0,405.0,8.0,5.0,17,023
1427,23768.0,4293.0,3795.0,3099.0,8541.0,203.0,3343.0,27.0,326.0,36,077
1428,783362.0,594725.0,19085.0,55369.0,95123.0,291.0,240.0,491.0,7440.0,36,081
1429,65455.0,30954.0,5502.0,9290.0,15320.0,70.0,3238.0,113.0,734.0,36,083
1430,101167.0,85572.0,1287.0,9654.0,3209.0,83.0,314.0,161.0,455.0,36,087
1431,41925.0,14661.0,4514.0,5291.0,10816.0,160.0,5658.0,16.0,445.0,36,089
1432,95898.0,55076.0,10168.0,12843.0,13646.0,347.0,2499.0,63.0,970.0,36,091
1433,57479.0,41185.0,2246.0,8598.0,4024.0,39.0,555.0,104.0,425.0,36,093
1434,12780.0,987.0,2083.0,2019.0,5410.0,129.0,1836.0,19.0,254.0,36,095
1435,7402.0,1313.0,2008.0,1170.0,1435.0,433.0,729.0,0.0,291.0,36,097
1436,13784.0,5659.0,2631.0,2195.0,1772.0,429.0,731.0,5.0,282.0,36,099
1437,40099.0,21332.0,4538.0,5551.0,2659.0,1337.0,4004.0,22.0,585.0,36,101
1438,495667.0,197881.0,13764.0,37854.0,238124.0,334.0,2916.0,927.0,2334.0,36,103
1439,28762.0,1114.0,4411.0,4480.0,15776.0,227.0,2237.0,32.0,390.0,36,105
1440,20643.0,6236.0,2969.0,2483.0,6048.0,868.0,1696.0,74.0,221.0,36,107
1441,40817.0,18641.0,4616.0,9791.0,3554.0,719.0,2374.0,108.0,629.0,36,109
1442,70088.0,14241.0,8265.0,8885.0,33028.0,131.0,4213.0,249.0,739.0,36,111
